Date,Close,High,Low,Open,Volume
,LREN3.SA,LREN3.SA,LREN3.SA,LREN3.SA,LREN3.SA
2020-01-02,38.85807800292969,38.93917285101992,38.121464369985986,38.330958346157054,3648944
2020-01-03,38.5877571105957,39.33112754870565,38.222830319117605,38.52017912319876,5129841
2020-01-06,38.55397415161133,39.00675587464504,38.12822614421894,38.513426722335865,4589659
2020-01-07,38.533695220947266,38.621550068609515,37.95927443202884,38.452600373373556,4187053
2020-01-08,38.78374099731445,38.851322135232756,38.351233033707565,38.520182734317146,5096179
2020-01-09,38.486392974853516,39.195976072803475,38.31068641443089,38.85807980866343,4566730
2020-01-10,38.6080322265625,39.182456144996124,38.38502140143053,38.493146814038575,6152882
2020-01-13,39.44601058959961,39.44601058959961,38.736430759868234,38.75670446928913,4511845
2020-01-14,38.9459342956543,39.63524372982323,38.35799343354161,39.500084585686075,6797833
2020-01-15,38.68913269042969,38.99999840612342,38.19580354585825,38.945934119875275,4954944
2020-01-16,38.99998092651367,39.29732965132844,38.28364124548514,38.92564295926371,3470144
2020-01-17,40.02044677734375,40.02044677734375,38.83781126746329,39.19598129226305,4257061
2020-01-20,40.209659576416016,40.41915353476736,39.51359342672537,39.871763356719725,3761640
2020-01-21,39.83797836303711,40.20290519943906,39.57442009230236,39.946106929206316,5993474
2020-01-22,40.44618606567383,40.70974429186627,39.932583323636514,40.06774243641251,3247436
2020-01-23,41.13550567626953,41.13550567626953,39.34465248431417,39.66903506532328,4738456
2020-01-24,40.662445068359375,41.155774161970825,40.59486393148359,41.11522359333367,3551494
2020-01-27,39.79066467285156,40.20965569327717,39.466282195223116,40.20965569327717,3703462
2020-01-28,40.324554443359375,40.716511886350226,39.540633269004516,39.669035560473866,3630283
2020-01-29,40.54755401611328,40.878690221716425,40.09477240987605,40.66919627256166,3051682
2020-01-30,40.00693893432617,40.18940240208347,38.99324671396689,40.16912868344377,6272530
2020-01-31,38.82429122924805,39.88528435824682,38.472878090388264,39.87177064503511,10297980
2020-02-03,39.04730987548828,39.36493250633006,38.79726840093704,38.82429897694103,4062039
2020-02-04,38.45261001586914,39.66903932288256,38.45261001586914,39.66903932288256,9909766
2020-02-05,38.65533447265625,39.26354892613308,38.08767058398466,38.92565270624281,17239000
2020-02-06,37.31726837158203,39.19597296022066,37.31726837158203,38.858076722913225,9920011
2020-02-07,37.553794860839844,38.39853699940465,37.31726718780913,38.1687661818825,10843651
2020-02-10,37.14156723022461,37.97279266092038,36.45226094385104,37.5402846596205,7390216
2020-02-11,38.17551803588867,38.35798140838799,36.87124072152913,37.30374544531754,5388041
2020-02-12,38.28365707397461,38.99999705117598,37.607864524004015,38.33096135768174,7680736
2020-02-13,38.72967529296875,38.85807756378458,37.51324944117627,38.01333538014315,4742847
2020-02-14,38.14849853515625,38.88511223755874,37.607865115513775,38.88511223755874,3737125
2020-02-17,38.65533447265625,38.72291560314581,38.04036630799064,38.27689083214658,1802884
2020-02-18,38.4188117980957,38.68912690051018,38.0200912838949,38.520180354524385,3935561
2020-02-19,38.18905258178711,38.5539794958514,37.90522053751488,38.08768399454703,3119373
2020-02-20,37.52678298950195,38.364765545833734,37.27673833670236,37.9119836849196,4723820
2020-02-21,37.84440231323242,38.033622642658436,37.013176689363995,37.168609583220444,4718942
2020-02-26,35.58049011230469,36.14139728810795,34.816842637709584,35.28314123748818,9081990
2020-02-27,34.49921417236328,35.830525453136296,34.14104421216003,35.03984754063846,11761192
2020-02-28,36.01974868774414,36.01974868774414,33.14087216392505,34.12752719162107,13423573
